t_s,t_min,phase,altitude_m,fuel_mass_kg,ullage_volume_m3,tank_pressure_Pa,tank_temperature_K,o2_fraction,inert_flow_mol_s,fuel_burn_kg_s
3995.0,66.58333333333333,cruise,10688.0,9001.899999998546,6.7476250000018165,23766.613346278424,220.39252336168514,0.11754923547044564,0.005627757594898513,0.6
3996.0,66.6,cruise,10688.0,9001.299999998546,6.748375000001818,23766.613346278424,220.3906183357277,0.11754999527041138,0.0056273167275374715,0.6
3997.0,66.61666666666666,cruise,10688.0,9000.699999998546,6.749125000001818,23766.613346278424,220.38871542646578,0.1175507549980568,0.0056268763236852724,0.6
3998.0,66.63333333333334,cruise,10688.0,9000.099999998545,6.749875000001818,23766.613346278424,220.38681463154748,0.11755151465322736,0.005626436382974555,0.6
3999.0,66.65,cruise,10688.0,8999.499999998545,6.750625000001818,23766.613346278424,220.38491594862353,0.11755227423576872,0.005625996905038257,0.6
4000.0,66.66666666666667,cruise,10688.0,8998.899999998544,6.75137500000182,23766.613346278424,220.3830193753473,0.11755303374552667,0.005625557889509603,0.6
4001.0,66.68333333333334,cruise,10688.0,8998.299999998544,6.75212500000182,23766.613346278424,220.38112490937468,0.11755379318234713,0.00562511933602192,0.6
4002.0,66.7,cruise,10688.0,8997.699999998544,6.75287500000182,23766.613346278424,220.37923254836426,0.11755455254607619,0.005624681244208712,0.6
4003.0,66.71666666666667,cruise,10688.0,8997.099999998543,6.75362500000182,23766.613346278424,220.37734228997718,0.11755531183656016,0.0056242436137037,0.6
4004.0,66.73333333333333,cruise,10688.0,8996.499999998543,6.754375000001822,23766.613346278424,220.3754541318772,0.11755607105364543,0.0056238064441408945,0.6
4005.0,66.75,cruise,10688.0,8995.899999998543,6.755125000001822,23766.613346278424,220.3735680717307,0.11755683019717861,0.00562336973515435,0.6
4006.0,66.76666666666667,cruise,10688.0,8995.299999998542,6.755875000001822,23766.613346278424,220.37168410720653,0.11755758926700641,0.005622933486378441,0.6
4007.0,66.78333333333333,cruise,10688.0,8994.699999998542,6.756625000001822,23766.613346278424,220.3698022359763,0.11755834826297569,0.005622497697447645,0.6
4008.0,66.8,cruise,10688.0,8994.099999998542,6.757375000001822,23766.613346278424,220.3679224557141,0.11755910718493363,0.005622062367996592,0.6
4009.0,66.81666666666666,cruise,10688.0,8993.499999998541,6.758125000001824,23766.613346278424,220.36604476409664,0.11755986603272739,0.005621627497660426,0.6
4010.0,66.83333333333333,cruise,10688.0,8992.89999999854,6.758875000001824,23766.613346278424,220.3641691588032,0.11756062480620433,0.005621193086074118,0.6
4011.0,66.85,cruise,10688.0,8992.29999999854,6.759625000001824,23766.613346278424,220.36229563751564,0.11756138350521202,0.00562075913287296,0.6
4012.0,66.86666666666666,cruise,10688.0,8991.69999999854,6.760375000001824,23766.613346278424,220.3604241979184,0.11756214212959808,0.005620325637692507,0.6
4013.0,66.88333333333334,cruise,10688.0,8991.09999999854,6.761125000001826,23766.613346278424,220.3585548376985,0.1175629006792105,0.005619892600168305,0.6
4014.0,66.9,cruise,10688.0,8990.49999999854,6.761875000001826,23766.613346278424,220.35668755454552,0.1175636591538972,0.005619460019936531,0.6
4015.0,66.91666666666667,cruise,10688.0,8989.899999998539,6.762625000001826,23766.613346278424,220.35482234615156,0.11756441755350637,0.005619027896633041,0.6
4016.0,66.93333333333334,cruise,10688.0,8989.299999998539,6.763375000001826,23766.613346278424,220.3529592102114,0.11756517587788638,0.0056185962298941836,0.6
4017.0,66.95,cruise,10688.0,8988.699999998538,6.764125000001828,23766.613346278424,220.35109814442228,0.11756593412688571,0.005618165019356518,0.6
4018.0,66.96666666666667,cruise,10688.0,8988.099999998538,6.764875000001828,23766.613346278424,220.34923914648402,0.11756669230035297,0.005617734264656676,0.6
4019.0,66.98333333333333,cruise,10688.0,8987.499999998538,6.765625000001828,23766.613346278424,220.34738221409904,0.11756745039813703,0.005617303965431473,0.6
4020.0,67.0,cruise,10688.0,8986.899999998537,6.766375000001828,23766.613346278424,220.34552734497225,0.11756820842008682,0.0056168741213181075,0.6
4021.0,67.01666666666667,cruise,10688.0,8986.299999998537,6.76712500000183,23766.613346278424,220.34367453681116,0.11756896636605152,0.005616444731953763,0.6
4022.0,67.03333333333333,cruise,10688.0,8985.699999998536,6.76787500000183,23766.613346278424,220.3418237873258,0.11756972423588037,0.005616015796976003,0.6
4023.0,67.05,cruise,10688.0,8985.099999998536,6.76862500000183,23766.613346278424,220.33997509422878,0.11757048202942282,0.005615587316022411,0.6
4024.0,67.06666666666666,cruise,10688.0,8984.499999998536,6.76937500000183,23766.613346278424,220.3381284552352,0.11757123974652849,0.005615159288730838,0.6
4025.0,67.08333333333333,cruise,10688.0,8983.899999998535,6.770125000001832,23766.613346278424,220.3362838680627,0.11757199738704717,0.005614731714739401,0.6
4026.0,67.1,cruise,10688.0,8983.299999998535,6.770875000001832,23766.613346278424,220.33444133043153,0.11757275495082874,0.005614304593686406,0.6
4027.0,67.11666666666666,cruise,10688.0,8982.699999998535,6.771625000001832,23766.613346278424,220.33260084006437,0.11757351243772331,0.005613877925210203,0.6
4028.0,67.13333333333334,cruise,10688.0,8982.099999998534,6.772375000001832,23766.613346278424,220.33076239468653,0.11757426984758111,0.0056134517089495226,0.6
4029.0,67.15,cruise,10688.0,8981.499999998534,6.7731250000018335,23766.613346278424,220.32892599202577,0.11757502718025255,0.005613025944543196,0.6
4030.0,67.16666666666667,cruise,10688.0,8980.899999998534,6.7738750000018335,23766.613346278424,220.3270916298124,0.11757578443558818,0.0056126006316302695,0.6
4031.0,67.18333333333334,cruise,10688.0,8980.299999998533,6.7746250000018335,23766.613346278424,220.32525930577927,0.11757654161343875,0.005612175769850004,0.6
4032.0,67.2,cruise,10688.0,8979.699999998533,6.775375000001834,23766.613346278424,220.32342901766174,0.11757729871365505,0.005611751358841899,0.6
4033.0,67.21666666666667,cruise,10688.0,8979.099999998532,6.776125000001834,23766.613346278424,220.32160076319767,0.11757805573608822,0.005611327398245417,0.6
4034.0,67.23333333333333,cruise,10688.0,8978.499999998532,6.776875000001835,23766.613346278424,220.31977454012744,0.1175788126805894,0.005610903887700629,0.6
4035.0,67.25,cruise,10688.0,8977.899999998532,6.777625000001835,23766.613346278424,220.31795034619395,0.11757956954700992,0.005610480826847453,0.6
4036.0,67.26666666666667,cruise,10688.0,8977.299999998531,6.7783750000018355,23766.613346278424,220.31612817914262,0.1175803263352013,0.005610058215326109,0.6
4037.0,67.28333333333333,cruise,10688.0,8976.699999998531,6.7791250000018355,23766.613346278424,220.31430803672134,0.11758108304501523,0.005609636052777025,0.6
4038.0,67.3,cruise,10688.0,8976.09999999853,6.779875000001837,23766.613346278424,220.31248991668053,0.11758183967630353,0.005609214338840906,0.6
4039.0,67.31666666666666,cruise,10688.0,8975.49999999853,6.780625000001837,23766.613346278424,220.31067381677312,0.11758259622891816,0.005608793073158556,0.6
4040.0,67.33333333333333,cruise,10688.0,8974.89999999853,6.781375000001837,23766.613346278424,220.3088597347545,0.11758335270271127,0.005608372255370942,0.6
4041.0,67.35,cruise,10688.0,8974.29999999853,6.782125000001837,23766.613346278424,220.30704766838255,0.11758410909753515,0.005607951885119325,0.6
4042.0,67.36666666666666,cruise,10688.0,8973.69999999853,6.782875000001839,23766.613346278424,220.3052376154177,0.1175848654132423,0.005607531962045125,0.6
4043.0,67.38333333333334,cruise,10688.0,8973.099999998529,6.783625000001839,23766.613346278424,220.3034295736228,0.1175856216496853,0.00560711248579001,0.6
4044.0,67.4,cruise,10688.0,8972.499999998528,6.784375000001839,23766.613346278424,220.30162354076322,0.11758637780671694,0.005606693455995775,0.6
4045.0,67.41666666666667,cruise,10688.0,8971.899999998528,6.785125000001839,23766.613346278424,220.2998195146068,0.11758713388419015,0.005606274872304407,0.6
4046.0,67.43333333333334,cruise,10688.0,8971.299999998528,6.785875000001841,23766.613346278424,220.29801749292392,0.11758788988195802,0.005605856734358185,0.6
4047.0,67.45,cruise,10688.0,8970.699999998527,6.786625000001841,23766.613346278424,220.29621747348733,0.11758864579987377,0.005605439041799498,0.6
4048.0,67.46666666666667,cruise,10688.0,8970.099999998527,6.787375000001841,23766.613346278424,220.29441945407234,0.11758940163779083,0.005605021794270894,0.6
4049.0,67.48333333333333,cruise,10688.0,8969.499999998527,6.788125000001841,23766.613346278424,220.2926234324567,0.11759015739556275,0.005604604991415248,0.6
4050.0,67.5,cruise,10688.0,8968.899999998526,6.788875000001843,23766.613346278424,220.29082940642064,0.11759091307304326,0.005604188632875536,0.6
4051.0,67.51666666666667,cruise,10688.0,8968.299999998526,6.789625000001843,23766.613346278424,220.28903737374685,0.11759166867008623,0.005603772718294986,0.6
4052.0,67.53333333333333,cruise,10688.0,8967.699999998526,6.790375000001843,23766.613346278424,220.28724733222046,0.11759242418654571,0.005603357247317007,0.6
4053.0,67.55,cruise,10688.0,8967.099999998525,6.791125000001843,23766.613346278424,220.2854592796291,0.1175931796222759,0.005602942219585199,0.6
4054.0,67.56666666666666,cruise,10688.0,8966.499999998525,6.791875000001845,23766.613346278424,220.28367321376285,0.11759393497713114,0.005602527634743405,0.6
4055.0,67.58333333333333,cruise,10688.0,8965.899999998524,6.792625000001845,23766.613346278424,220.28188913241422,0.1175946902509659,0.005602113492435577,0.6
4056.0,67.6,cruise,10688.0,8965.299999998524,6.793375000001845,23766.613346278424,220.28010703337821,0.11759544544363487,0.0056016997923058805,0.6
4057.0,67.61666666666666,cruise,10688.0,8964.699999998524,6.794125000001845,23766.613346278424,220.27832691445224,0.11759620055499292,0.005601286533998726,0.6
4058.0,67.63333333333334,cruise,10688.0,8964.099999998523,6.794875000001845,23766.613346278424,220.2765487734362,0.11759695558489498,0.005600873717158826,0.6
4059.0,67.65,cruise,10688.0,8963.499999998523,6.795625000001847,23766.613346278424,220.27477260813237,0.11759771053319619,0.005600461341430859,0.6
4060.0,67.66666666666667,cruise,10688.0,8962.899999998523,6.796375000001847,23766.613346278424,220.27299841634556,0.11759846539975186,0.005600049406459829,0.6
4061.0,67.68333333333334,cruise,10688.0,8962.299999998522,6.797125000001847,23766.613346278424,220.27122619588295,0.11759922018441742,0.005599637911890963,0.6
4062.0,67.7,cruise,10688.0,8961.699999998522,6.797875000001847,23766.613346278424,220.26945594455418,0.1175999748870485,0.005599226857369617,0.6
4063.0,67.71666666666667,cruise,10688.0,8961.099999998522,6.798625000001849,23766.613346278424,220.26768766017133,0.11760072950750088,0.005598816242541424,0.6
4064.0,67.73333333333333,cruise,10688.0,8960.499999998521,6.799375000001849,23766.613346278424,220.2659213405489,0.11760148404563044,0.005598406067052175,0.6
4065.0,67.75,cruise,10688.0,8959.89999999852,6.800125000001849,23766.613346278424,220.26415698350385,0.11760223850129324,0.0055979963305478,0.6
4066.0,67.76666666666667,cruise,10688.0,8959.29999999852,6.800875000001849,23766.613346278424,220.26239458685552,0.11760299287434559,0.005597587032674444,0.6
4067.0,67.78333333333333,cruise,10688.0,8958.69999999852,6.8016250000018506,23766.613346278424,220.26063414842568,0.11760374716464386,0.00559717817307861,0.6
4068.0,67.8,cruise,10688.0,8958.09999999852,6.802375000001851,23766.613346278424,220.25887566603853,0.11760450137204459,0.005596769751406879,0.6
4069.0,67.81666666666666,cruise,10688.0,8957.49999999852,6.803125000001851,23766.613346278424,220.2571191375207,0.11760525549640446,0.00559636176730597,0.6
4070.0,67.83333333333333,cruise,10688.0,8956.899999998519,6.803875000001851,23766.613346278424,220.25536456070122,0.1176060095375804,0.005595954220422845,0.6
4071.0,67.85,cruise,10688.0,8956.299999998519,6.804625000001852,23766.613346278424,220.25361193341155,0.11760676349542938,0.005595547110404768,0.6
4072.0,67.86666666666666,cruise,10688.0,8955.699999998518,6.8053750000018525,23766.613346278424,220.25186125348554,0.11760751736980858,0.005595140436899085,0.6
4073.0,67.88333333333334,cruise,10688.0,8955.099999998518,6.8061250000018525,23766.613346278424,220.25011251875944,0.11760827116057535,0.005594734199553331,0.6
4074.0,67.9,cruise,10688.0,8954.499999998518,6.8068750000018525,23766.613346278424,220.24836572707193,0.11760902486758713,0.0055943283980153195,0.6
4075.0,67.91666666666667,cruise,10688.0,8953.899999998517,6.807625000001854,23766.613346278424,220.24662087626407,0.11760977849070167,0.005593923031932966,0.6
4076.0,67.93333333333334,cruise,10688.0,8953.299999998517,6.808375000001854,23766.613346278424,220.24487796417932,0.11761053202977671,0.0055935181009546045,0.6
4077.0,67.95,cruise,10688.0,8952.699999998516,6.809125000001854,23766.613346278424,220.24313698866357,0.11761128548467016,0.005593113604728507,0.6
4078.0,67.96666666666667,cruise,10688.0,8952.099999998516,6.809875000001854,23766.613346278424,220.24139794756505,0.11761203885524021,0.005592709542903139,0.6
4079.0,67.98333333333333,cruise,10688.0,8951.499999998516,6.810625000001856,23766.613346278424,220.2396608387344,0.11761279214134517,0.005592305915127438,0.6
4080.0,68.0,cruise,10688.0,8950.899999998515,6.811375000001856,23766.613346278424,220.2379256600247,0.11761354534284335,0.005591902721050417,0.6
4081.0,68.01666666666667,cruise,10688.0,8950.299999998515,6.812125000001856,23766.613346278424,220.23619240929133,0.1176142984595934,0.005591499960321062,0.6
4082.0,68.03333333333333,cruise,10688.0,8949.699999998515,6.812875000001856,23766.613346278424,220.2344610843921,0.11761505149145406,0.00559109763258883,0.6
4083.0,68.05,cruise,10688.0,8949.099999998514,6.813625000001856,23766.613346278424,220.23273168318724,0.1176158044382842,0.005590695737503312,0.6
4084.0,68.06666666666666,cruise,10688.0,8948.499999998514,6.814375000001858,23766.613346278424,220.23100420353924,0.11761655729994293,0.005590294274714237,0.6
